Unnamed: 0.1,Unnamed: 0,FID,OWNER,FOLIO_NO,SHORT_DESC,Shape_Area,Shape_Length,geometry,permit_type
163,163,133,Durable Wood Products Ent.,Ess 16/18,"Left Bank Kaburi River, Left Bank Ohio River, Right Bank Prospect Creek: 35 NE,SE,36 NW,SW",30384568.37084961,37126.835641878846,"POLYGON ((-59.0387626851707 5.67717894372774, -59.0386675053873 5.67709445279614, -59.0386481745168 5.67687157100344, -59.0384038987482 5.67631018019849, -59.0382667219712 5.67649648447981, -59.0380841762395 5.67665576738107, -59.0381599495802 5.6775550987919, -59.0378823830936 5.67794246018027, -59.0374835159172 5.67859834003717, -59.0374821818797 5.67891937337737, -59.0374811186606 5.67917524553923, -59.0374904971498 5.67922759617905, -59.0374990648847 5.67927542117871, -59.0379034566053 5.68067509498478, -59.0378097780165 5.68100980742263, -59.0376486404288 5.68158554970157, -59.0361394011893 5.68425221655687, -59.0359803858009 5.68466612916197, -59.0360737730857 5.68540522068677, -59.0360859103864 5.68555353101592, -59.0361591520753 5.68644849411006, -59.0379538998928 5.68751858891396, -59.0391145841101 5.68914046978588, -59.0397697470299 5.6898540682985, -59.0398410716264 5.69057717896474, -59.0396727032275 5.69158818695113, -59.0396653732246 5.69275937226573, -59.0395299332857 5.69335691348443, -59.039176767436 5.69439841253226, -59.0390077746792 5.69480548894317, -59.039244974541 5.69565054494429, -59.0392739682912 5.69618279935915, -59.0424334565565 5.698252699581, -59.0451863281934 5.70013265472156, -59.0461226455826 5.70154064306572, -59.0461264622579 5.70261705814459, -59.0460934812222 5.70290284801581, -59.0466101843854 5.70315361109898, -59.0473588955199 5.70311332662383, -59.0476468037356 5.7032292591256, -59.0477502479452 5.70327091313273, -59.0478595674075 5.70342317587597, -59.0480333535451 5.70366522906312, -59.0479963202001 5.70482808649099, -59.0479817895313 5.70528435947033, -59.0480986971398 5.70592692879392, -59.048424836492 5.70681267518059, -59.0482938748179 5.7073698746193, -59.0478968134295 5.70799790055853, -59.0477989878843 5.70825263900824, -59.0491207717295 5.73205096512989, -59.0483984041024 5.73228970133362, -59.047270996492 5.73330414275584, -59.0458972954692 5.73391427893895, -59.0448895860982 5.73412404861463, -59.0443013590413 5.73398731403209, -59.0440282439222 5.73392382761795, -59.0428913299017 5.73362672971096, -59.0416112620772 5.73329221956401, -59.0405909606988 5.73306775410425, -59.0398964561895 5.73250047613556, -59.0396437987165 5.73242237900921, -59.0393501850068 5.73233162201227, -59.0379612078953 5.7323916333985, -59.0368125953117 5.73217797190188, -59.0362438490737 5.73175938736532, -59.035632629225 5.73130954162843, -59.0352320968663 5.73042302710393, -59.034985545278 5.72985745973293, -59.0345681824252 5.72943588232082, -59.0340038447343 5.72886584408132, -59.0335889007166 5.72822432707345, -59.0332474197665 5.72733579464549, -59.0327580409815 5.72666572679465, -59.0317501459781 5.72612605114719, -59.0309970326257 5.72572279578811, -59.0301998886574 5.72505201053713, -59.0300228769768 5.72430772018361, -59.0299600273462 5.72372297123839, -59.0303081376981 5.72275342010496, -59.0302044680063 5.72202074353835, -59.0299572787036 5.7212714609062, -59.0294990491245 5.72086175335554, -59.0286854274202 5.72034209239345, -59.0278286165779 5.72008486429421, -59.0273763952604 5.72029516261725, -59.0268074601786 5.72089987224829, -59.0265330522955 5.72109986435149, -59.0261754232199 5.72104574083089, -59.023417836665 5.71944184727201, -59.0229182003263 5.71887745742839, -59.0225543092028 5.7181285793372, -59.0227140755546 5.71733192607258, -59.0225492724057 5.71669536132713, -59.0220512258441 5.71572677329354, -59.0210528563087 5.71492091318594, -59.0204885758338 5.71467592668856, -59.0200906249922 5.71409150118096, -59.0195147966683 5.71359515361641, -59.0192165360817 5.71368528933905, -59.0187030963555 5.71368732704167, -59.017897363902 5.71401344990375, -59.0182379589354 5.70002839447136, -59.0174705480215 5.69954547541548, -59.0168576421596 5.69865538148722, -59.0167609364105 5.69766489661105, -59.0168803160805 5.69683776620118, -59.0168034522767 5.69626729192051, -59.0160920589098 5.69527698384123, -59.0158819679846 5.69498452188039, -59.0157880253458 5.69434185197615, -59.0154631976111 5.69367366362352, -59.0149574633858 5.69327738603644, -59.0141331129084 5.69310757187508, -59.0126878159188 5.69230442314473, -59.011880398489 5.69183031034185, -59.0113159552137 5.69149886982075, -59.0106245324381 5.6910573336963, -59.0098731011597 5.69032509671562, -59.009182379002 5.68947016998471, -59.0088194104743 5.6885501051761, -59.0086753487773 5.68834920233104, -59.008472857119 5.68715660579422, -59.0088158372961 5.6858401880776, -59.0088526914336 5.6850567478674, -59.0087948878221 5.68392369507081, -59.0086029611912 5.68342373347798, -59.0077704153662 5.6826689393562, -59.0065439004855 5.68225323753735, -59.0062822860979 5.68173362108272, -59.0064330476785 5.68113602309895, -59.0068121519569 5.68027736849649, -59.0069688741502 5.67946664416938, -59.0068791937031 5.67898598311959, -59.0067218979241 5.67830364405578, -59.0059597049671 5.67754430055957, -59.0057176822052 5.67757137373033, -59.0053197917589 5.67697138825695, -59.0046065029236 5.67632263651982, -59.0043972573913 5.67613232260614, -59.0036938832388 5.67571062513058, -59.0030326234638 5.67537919250264, -59.0020596255709 5.67472321199284, -59.0015042030977 5.67404517183627, -59.0010127237017 5.6737909025431, -59.0003508606385 5.6737798869409, -58.9997437199277 5.67364219818511, -58.9984246720252 5.67275080315996, -58.9972339597913 5.67222278375675, -58.9958581884526 5.67213567689909, -58.9940609403982 5.67308970297437, -58.9936880714063 5.67260674868387, -58.992983638982 5.67219581540738, -58.9928809405839 5.67160107516811, -58.9929942941318 5.67084852372789, -58.9934343935146 5.66994373373616, -58.9938483183205 5.66958834082563, -58.9942297305054 5.67012470829306, -58.9946813917513 5.67018828784481, -58.9950694424168 5.66987685698313, -58.9949887756586 5.66901740416832, -58.9947613398087 5.66843696514525, -58.9949925464301 5.66795736588675, -58.9953826450951 5.66762525137457, -58.9955033284446 5.6671655443304, -58.9953499501995 5.66687603704971, -58.9951956752557 5.66658483675741, -58.9951936239801 5.66598776562884, -58.9954964106025 5.66553515665659, -58.9969559402527 5.66498471538073, -58.9975880546776 5.66454039645929, -58.9984860955991 5.66348092976702, -58.9988655270835 5.66271413672656, -58.999000963728 5.66210128263876, -58.9988602400199 5.66122711393193, -58.998892434523 5.66070359848997, -58.9997501007643 5.6601265261498, -58.9994358901994 5.65969616448658, -58.9995509540809 5.65929097294329, -59.0000301163768 5.6591735851999, -59.0008923673505 5.65965502981315, -59.0013957763267 5.65984186983636, -59.0018043566544 5.65959612822258, -59.0019405707851 5.65920995115799, -59.0023736458792 5.65920845470536, -59.0031142848859 5.6601293568501, -59.0032865296568 5.66034352333642, -59.0035262136766 5.66021741186726, -59.0035934810882 5.65978085497326, -59.0033969287447 5.6592877992598, -59.0030993411079 5.65864720463432, -59.0031570158514 5.65847052958483, -59.0034027816204 5.65851038079318, -59.0038995474812 5.65879232592488, -59.0046596303254 5.65933445859331, -59.005296403429 5.65946494381316, -59.0057653190168 5.65964488842797, -59.0061604937533 5.65964566775585, -59.0066435332414 5.65986132425615, -59.007042875614 5.65987786781959, -59.0073543981823 5.66018502290732, -59.0074586897617 5.66018149522872, -59.0078586650495 5.66016796583098, -59.0082409197048 5.6603918191867, -59.0083642539313 5.66053364320981, -59.0086147045453 5.66045910399014, -59.0089367625756 5.66036325277095, -59.0091796145112 5.65988015905878, -59.0094377462774 5.66005817941751, -59.0096545064032 5.66020766765279, -59.0101011363204 5.66019461470364, -59.0105257271318 5.6603290458969, -59.0108011094335 5.66032616544214, -59.0109157455611 5.66045253064281, -59.0110697958134 5.66068500727414, -59.0110638494806 5.66117493362864, -59.011386220283 5.66128011285687, -59.0116158954836 5.6615289162745, -59.0117252929204 5.66164742460809, -59.0119668362183 5.66155453639121, -59.0120811813656 5.66159669970224, -59.0122433744609 5.66176813850627, -59.0122478902292 5.66199468829694, -59.0119844505341 5.66222809516081, -59.0117412300654 5.66260402399918, -59.0117880314001 5.6628794332354, -59.0119584359516 5.66297673909656, -59.0121274464404 5.66307324881272, -59.0126058542452 5.66293782947591, -59.0128650193716 5.66275321420252, -59.0133920776199 5.66269779852176, -59.0136138244122 5.66286206420387, -59.0136372881251 5.66332771743386, -59.0138027463275 5.66368232584114, -59.0138429463346 5.66376848200132, -59.0138704756839 5.6640357185241, -59.0141167730686 5.66454773075238, -59.0143928396208 5.6648299963044, -59.0147791361437 5.66485452431432, -59.0148909702565 5.66486162520417, -59.0151819689893 5.66465444050246, -59.015274676949 5.66431604326419, -59.0154701336113 5.66427450219046, -59.0156664486722 5.66423277861095, -59.0165226404724 5.66527787066464, -59.0172555807695 5.66563703827673, -59.0182199299178 5.66552595898599, -59.0187707946019 5.66542050048684, -59.0190468456006 5.6650783296604, -59.0194453598864 5.6654137478685, -59.0199513841789 5.66590188511092, -59.0199453289356 5.66665513370241, -59.0201339641897 5.66766926271471, -59.0206675379057 5.66879927934654, -59.020634923156 5.66904475136686, -59.0208951764149 5.66922074295751, -59.0210742624131 5.66903364804334, -59.0211880484072 5.66879404020883, -59.0214573209401 5.66898064116231, -59.0216596304434 5.66913645894835, -59.0219445888557 5.6693559322026, -59.0220412379811 5.66968092009563, -59.0218606245873 5.66993033006461, -59.0214369767834 5.6702365208419, -59.0215029656647 5.67042707676517, -59.0215505145697 5.67056438348862, -59.0216911808856 5.67057954275409, -59.0223784774909 5.67052176040127, -59.023103380892 5.67051339959714, -59.0233527396745 5.67051835237123, -59.0235947294292 5.67023603197159, -59.0238569045788 5.67019981840664, -59.0239565811981 5.67028805230988, -59.0240403814906 5.67057347408013, -59.0240130338768 5.67087007222875, -59.0241677285108 5.67140536068664, -59.0243023188307 5.67165366765773, -59.024668170523 5.67198549513336, -59.0247653244002 5.67212235188336, -59.025379760588 5.67228575947601, -59.025527729347 5.67245312014248, -59.0257596265537 5.67238678336489, -59.0257074725 5.67195493442169, -59.0256429724106 5.67171711767514, -59.0260293199157 5.67112135747777, -59.0262513642236 5.67096893981283, -59.0263073086661 5.67114426839406, -59.0264337062931 5.67154039496189, -59.026483141846 5.67169532433196, -59.0270260603491 5.67208427002856, -59.0273609678798 5.67225532638834, -59.0274643524616 5.6723200287521, -59.0279685785167 5.67158319378596, -59.0283931906703 5.67161207944359, -59.0284815776739 5.6715771137498, -59.0289185831065 5.67119707730101, -59.0291526983904 5.67061560583969, -59.0293281029937 5.66981572513549, -59.0296224833836 5.66904090777817, -59.0300418905804 5.66844043760937, -59.0306250761487 5.66824429807565, -59.0310135323529 5.66788699169731, -59.0311111744602 5.66724225608386, -59.0311746103794 5.66709253249084, -59.0311014914001 5.66681885475971, -59.0313174577781 5.66630140568338, -59.0315833616874 5.66612778277121, -59.0330677663719 5.66548228775986, -59.0340601872751 5.66468122175302, -59.0340783072922 5.66466659554098, -59.0352988005566 5.66456553220376, -59.0360558835199 5.66450284043196, -59.0368313248849 5.66436920322341, -59.0374145420049 5.66398824556765, -59.0377901999403 5.66325207686667, -59.0379511075446 5.66250770819005, -59.0397145473686 5.66258475572504, -59.0401189517624 5.66184948737424, -59.0404355822035 5.66127380438802, -59.0408993557981 5.66071568846571, -59.0418894902733 5.65952413407327, -59.0437634960192 5.65842718624638, -59.0444663291106 5.65542942460011, -59.0446202007894 5.65479762777959, -59.0446930075135 5.65449868338632, -59.0449381838751 5.65392831009855, -59.0451078599594 5.65353357871949, -59.0451986082043 5.65332246350797, -59.0454127483104 5.65282429114945, -59.0457237955015 5.65236906268464, -59.0461204234968 5.65181742494261, -59.0462451053098 5.65160610614276, -59.0468565646634 5.65071121016241, -59.0480890796497 5.6504161046398, -59.0497579810361 5.65041021229627, -59.0508833934227 5.65062430333197, -59.0520822331865 5.6510561992614, -59.0536780587053 5.65090517551936, -59.0545478420724 5.649860428794, -59.0589723497969 5.65663239851416, -59.0586695458795 5.65715551832839, -59.0587325016265 5.65763204281292, -59.0587836350553 5.65801908044807, -59.0595567626049 5.659546217919, -59.0598506832094 5.66010944144936, -59.0598977934942 5.66091719233967, -59.0602213594179 5.66166235983957, -59.0604514566757 5.66237105526839, -59.0604786638602 5.66249407853916, -59.0600291965906 5.66318888223033, -59.0591595874744 5.66360532125267, -59.0587808660691 5.6642996179992, -59.0589000804138 5.66523238989973, -59.0589409020057 5.66581185308373, -59.0584443502654 5.66651082008724, -59.0585638313635 5.66737686072711, -59.0585927907264 5.66804471582125, -59.0582537134577 5.6691899558035, -59.0585260198639 5.67011212588652, -59.0587792852066 5.67115850945369, -59.0588511048815 5.67214144034259, -59.0588727086641 5.67243710948008, -59.0583515446334 5.67297860513416, -59.058107586351 5.6732320803175, -59.0579733459264 5.67416258662461, -59.0580976116247 5.67544441400548, -59.0581280131863 5.67575801014804, -59.0577984347618 5.67642072721975, -59.0569848046341 5.67747209056724, -59.0564849735622 5.67786503772729, -59.0560436639686 5.67882451455829, -59.0559239786188 5.67900783558318, -59.0551705133028 5.67896431681998, -59.0547592629391 5.67882588016257, -59.0545854868409 5.67876738287316, -59.054618732467 5.67844577268731, -59.0547981955381 5.67803110132908, -59.0547874032323 5.67752662435382, -59.054637300633 5.6772171482963, -59.0542688768934 5.67690871929579, -59.0539254881989 5.67688670600385, -59.0534335251096 5.67714105606468, -59.0533457717845 5.67724543915216, -59.0533501550243 5.67742229449118, -59.0529239292202 5.67843804106834, -59.0522578966951 5.67916759351765, -59.0515167994365 5.67965091580433, -59.0511551814002 5.67967856648408, -59.0509356659535 5.67969535135474, -59.0505142251164 5.68029554177115, -59.0504078003794 5.68044710523892, -59.0501216183974 5.68055145860595, -59.0499110721243 5.6803209256223, -59.0494692448713 5.67962879685735, -59.0490982362657 5.67963011371527, -59.0487368222391 5.67986843811636, -59.0481691449688 5.68060494051382, -59.0476858688103 5.68075511484737, -59.047348888598 5.68085982858872, -59.0471989405412 5.68078124619703, -59.0467980958804 5.68057117756237, -59.0464883912061 5.68062175984723, -59.0461000642155 5.68101352144092, -59.0459657937852 5.68155487483887, -59.0451300255827 5.68155783689254, -59.0449398131418 5.68116966493019, -59.0446970773909 5.68067430595118, -59.0443907739903 5.68060622858604, -59.0437985382036 5.68114031873664, -59.0431477216816 5.68146917477641, -59.0429381425028 5.68147251642195, -59.0429257490474 5.68120847577897, -59.0434319925935 5.68082230975933, -59.0435078792896 5.680517499248, -59.043334619905 5.6802963992057, -59.0430831048033 5.68031303995954, -59.0427213971029 5.68033697109191, -59.0423030374198 5.68014285903267, -59.04171033629 5.68015862176624, -59.0412118854847 5.67950372899918, -59.0411064628375 5.67886111256264, -59.041217632861 5.67822166227794, -59.0411264513799 5.67811626529533, -59.0405426915285 5.677802574489, -59.0405113679973 5.6776728201473, -59.0404457606746 5.67740104856159, -59.0401947847372 5.67710759519497, -59.0393740623389 5.67685944039042, -59.0388653612238 5.67721989762926, -59.0387626851707 5.67717894372774))",Essequibo Concessions
